2020-09-09	337.824921	359.164490	332.165009
2020-09-10	351.429321	377.393585	351.111755
2020-09-11	368.118500	376.630402	355.582581
2020-09-12	374.595398	387.538452	367.842194
2020-09-13	387.519287	388.959808	354.340179
2020-09-14	365.699585	384.485199	357.569763
2020-09-15	377.154022	381.508301	363.606812
2020-09-16	364.743988	372.767426	356.682739
2020-09-17	365.865784	393.901611	364.795135
2020-09-18	389.337494	391.904144	376.964996
2020-09-19	384.041656	387.076355	378.724060
2020-09-20	385.597992	385.597992	367.094360
2020-09-21	371.400146	375.737030	336.068970
2020-09-22	341.723816	346.600830	336.855042
2020-09-23	344.589905	344.671387	318.969208
2020-09-24	320.985016	351.461487	318.545105
2020-09-25	349.411438	357.772736	339.015930
2020-09-26	352.350891	355.854767	348.107117
2020-09-27	354.959900	361.984406	349.834076
2020-09-28	357.925934	366.432159	354.547638
2020-09-29	354.363007	360.353363	352.146851
2020-09-30	360.038513	361.178772	353.327942
2020-10-01	360.309143	369.264404	346.477051
2020-10-02	352.949677	354.115417	336.467163
2020-10-03	346.218628	351.307709	344.666565
2020-10-04	346.602234	354.045746	345.131012
2020-10-05	352.736816	355.214081	349.679901
2020-10-06	353.956482	354.989014	338.003296
2020-10-07	340.943085	342.450836	334.545563
2020-10-08	342.044647	352.211487	335.647491
2020-10-09	351.112885	368.310333	348.205841
2020-10-10	365.402466	378.267151	365.354034
2020-10-11	370.928436	377.246796	369.828033
2020-10-12	374.798737	395.122162	366.642334
2020-10-13	387.142944	387.375671	375.582458
2020-10-14	381.971466	387.296173	374.175018
2020-10-15	379.192230	381.208771	371.354126
2020-10-16	377.868500	380.021515	362.597412
2020-10-17	366.015717	369.768127	364.489014
2020-10-18	368.727539	378.597656	368.129150
2020-10-19	378.469635	383.317657	373.702271
2020-10-20	379.719696	380.761017	367.601074
2020-10-21	369.059418	400.627258	368.727966
2020-10-22	391.488617	420.141663	391.276306
2020-10-23	414.051331	418.959930	403.082031
2020-10-24	409.767242	416.599670	407.851715
2020-10-25	412.457642	417.159210	405.350647
2020-10-26	406.217987	411.279877	383.782898
2020-10-27	393.888184	409.772858	390.608459
2020-10-28	403.997101	408.964752	381.146332
2020-10-29	388.651062	393.227692	381.288757
2020-10-30	386.730255	391.464722	375.092407
2020-10-31	382.820038	393.010132	381.295258
2020-11-01	386.590332	397.116119	385.165527
2020-11-02	396.355988	403.240753	381.017639
2020-11-03	383.156036	389.515381	371.312744
2020-11-04	387.603210	407.665649	377.827606
2020-11-05	402.142944	417.525940	397.245819
2020-11-06	414.066711	456.200623	412.982300
2020-11-07	454.722565	465.675476	428.456360
2020-11-08	435.718811	457.780457	433.153778
2020-11-09	453.574158	457.349609	435.163879
2020-11-10	444.166382	453.758362	439.600128
2020-11-11	449.679657	473.578857	449.524933
